conference,year,openalex_id,title,cited_by_count,source_id,source_name,is_award
CHI,2016,https://openalex.org/W2760137351,Musical Training: Contributions to Executive Function,14,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2533582421,WORKPLACE HAPPINESS: ORGANIZATIONAL ROLE AND THE RELIABILITY OF SELF-REPORTING,10,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2527659636,Harmonization of Life Cycle Climate Performance and Its Improvements for Heat Pump Applications,7,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2491367101,The Effect of Package Geometry on Moisture Driven Degradation of Polymer Aluminum Capacitors,5,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2601728376,Laboratory Studies on the Generation of Firebrands from Cylindrical Wooden Dowels,5,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2602897194,IGNITION QUALITY TESTER CHARACTERIZATION WITH PURE COMPONENT AND CONVENTIONAL NAVY FUELS,5,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W3100271217,Data Cleaning for XML Electronic Dictionaries via Statistical Anomaly Detection,5,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2589658581,Empathy in parents and children: Links to preschoolers' attachment and aggression,6,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W2506804037,Fighting Evasive Malware with DVasion,5,https://openalex.org/S4306402644,Digital Repository at the University of Maryland (University of Maryland College Park),0
CHI,2016,https://openalex.org/W4246020514,Causal Case Study Methods,270,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2588490979,Forging the World,218,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2259558515,Undertaking Discourse Analysis for Social Research,202,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2467244311,War on Autism,119,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2468757982,The Topography of Violence in the Greco-Roman World,111,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2587068982,Body Parts of Empire,81,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2595306947,Water and Politics,79,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W2494742484,The Republican Aventine and Rome’s Social Order,73,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W4299358243,African Print Cultures,70,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
CHI,2016,https://openalex.org/W4234994929,Hearing Harmony,68,https://openalex.org/S4306464181,University of Michigan Press eBooks,0
IJCAI,2016,https://openalex.org/W2346353886,Electroencephalographic Motor Imagery Brain Connectivity Analysis for BCI: A Review,234,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2465126939,A Mathematical Framework for Statistical Decision Confidence,115,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2550869724,Comparison of Different Generalizations of Clustering Coefficient and Local Efficiency for Weighted Undirected Graphs,95,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2308431372,Effect of Reference Scheme on Power and Phase of the Local Field Potential,88,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2279814016,Sampled-Data State Feedback Stabilization of Boolean Control Networks,79,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2518838526,Exponential Stability of Almost Periodic Solutions for Memristor-Based Neural Networks with Distributed Leakage Delays,71,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W1745681373,An Infinite Restricted Boltzmann Machine,57,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2550390782,Time Series Decomposition into Oscillation Components and Phase Estimation,56,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2223051473,Dimensionality-Dependent Generalization Bounds for <i>k</i>-Dimensional Coding Schemes,47,https://openalex.org/S207023548,Neural Computation,0
IJCAI,2016,https://openalex.org/W2538037731,Derivation of Human Chromatic Discrimination Ability from an Information-Theoretical Notion of Distance in Color Space,19,https://openalex.org/S207023548,Neural Computation,0
OSDI,2016,https://openalex.org/W2402144811,TensorFlow: a system for large-scale machine learning,6325,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2561955909,SCONE: secure Linux containers with Intel SGX,460,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2524623326,Gemini: a computation-centric distributed graph processing system,252,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2574582689,"FaSST: fast, scalable and simple distributed transactions with two-sided (RDMA) datagram RPCs",223,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2579461576,NetBricks: taking the V out of NFV,219,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2575735093,Ryoan: a distributed sandbox for untrusted computation on secret data,175,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2528415359,Morpheus: towards automated SLOs for enterprise clusters,172,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2578546025,CertiKOS: an extensible architecture for building certified concurrent OS kernels,162,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2572234696,"Firmament: fast, centralized cluster scheduling at scale",154,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
OSDI,2016,https://openalex.org/W2576355797,Graphene: packing and dependency-aware scheduling for data-parallel clusters,136,https://openalex.org/S4306420647,Operating Systems Design and Implementation,0
SODA,2016,https://openalex.org/W2800485060,Known Algorithms on Graphs of Bounded Treewidth Are Probably Optimal,57,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W2810074797,Kernels for (Connected) Dominating Set on Graphs with Excluded Topological Minors,18,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W3160089363,Polynomial Kernels and Wideness Properties of Nowhere Dense Graph Classes,10,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W2963606058,Dynamic Time Warping and Geometric Edit Distance,74,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W2782000683,Scaling Algorithms for Weighted Matching in General Graphs,49,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W3160905013,Deterministic Algorithms for Submodular Maximization Problems,46,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W4230551286,Fully Polynomial-Time Parameterized Computations for Graphs and Matrices of Low Treewidth,43,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W2903797494,Subquadratic Algorithms for the Diameter and the Sum of Pairwise Distances in Planar Graphs,42,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W2900806478,Efficient Algorithms for Constructing Very Sparse Spanners and Emulators,38,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
SODA,2016,https://openalex.org/W2551688242,Data Structures for Weighted Matching and Extensions to <i>b</i> -matching and <i>f</i> -factors,31,https://openalex.org/S137348503,ACM Transactions on Algorithms,0
VLDB,2016,https://openalex.org/W2766945679,A survey on provenance: What for? What form? What from?,258,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2755385361,"Query optimization through the looking glass, and what we found running the Join Order Benchmark",140,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2759385412,Effective and efficient attributed community search,108,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2768361919,PACE: a PAth-CEntric paradigm for stochastic path finding,82,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2619090416,Finding influential communities in massive networks,51,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2588514192,Distributed shortest path query processing on dynamic road networks,38,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2963985215,Geo-social group queries with minimum acquaintance constraints,72,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2752854719,From conceptual design to performance optimization of ETL workflows: current state of research and open problems,64,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2730215440,Secret sharing for cloud data security: a survey,59,https://openalex.org/S78926909,The VLDB Journal,0
VLDB,2016,https://openalex.org/W2604600148,Argument discovery via crowdsourcing,53,https://openalex.org/S78926909,The VLDB Journal,0
AAAI,2015,https://openalex.org/W2184957013,Learning Entity and Relation Embeddings for Knowledge Graph Completion,3590,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2015,https://openalex.org/W2294347342,The Network Data Repository with Interactive Graph Analytics and Visualization,2363,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
AAAI,2015,https://openalex.org/W2265846598,Recurrent Convolutional Neural Networks for Text Classification,2282,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,0
