conference,award_year,work_id,work_title,author_id,author_name,author_position,cited_by_count
CVPR,2006,W1975432466,Multi-Parameter Simultaneous Estimation on Area-Based Matching,A5024453747,Masatoshi Okutomi,last,21
CVPR,2006,W1969531469,Multi-body Factorization with Uncertainty: Revisiting Motion Consistency,A5051411799,Lihi Zelnik‐Manor,first,33
CVPR,2006,W1969531469,Multi-body Factorization with Uncertainty: Revisiting Motion Consistency,A5030821519,Moshe Machline,middle,33
CVPR,2006,W1969531469,Multi-body Factorization with Uncertainty: Revisiting Motion Consistency,A5111953201,Michal Irani,last,33
CVPR,2007,W2312756368,Classification of the Amphiboles,A5055546274,F. C. Hawthorne,first,105
CVPR,2007,W2312756368,Classification of the Amphiboles,A5002459127,Roberta Oberti,last,105
CVPR,2007,W2028116953,Fluid Phase Separation Processes in Submarine Hydrothermal Systems,A5113897946,Dionysis I. Foustoukos,first,102
CVPR,2007,W2028116953,Fluid Phase Separation Processes in Submarine Hydrothermal Systems,A5081801523,William E. Seyfried,last,102
CVPR,2007,W2002206695,The Synthesis and Stability of Some End-Member Amphiboles,A5110357433,Bernard W. Evans,first,20
CVPR,2011,W2013921122,"Dennis Ritchie, 1941--2011",A5075535623,Paul Hyman,first,3
CVPR,2011,W2340640782,Against cyberterrorism,A5045268197,Maura Conway,first,20
CVPR,2011,W2123056259,ACM CTO roundtable on mobile devices in the enterprise,A5020824664,Mache Creeger,first,6
CVPR,2017,W3201385869,"1I/'Oumuamua is Hot: Imaging, Spectroscopy and Search of Meteor Activity",A5054250862,Quanzhi Ye,first,0
CVPR,2017,W3201385869,"1I/'Oumuamua is Hot: Imaging, Spectroscopy and Search of Meteor Activity",A5100652204,Qicheng Zhang,middle,0
CVPR,2017,W3201385869,"1I/'Oumuamua is Hot: Imaging, Spectroscopy and Search of Meteor Activity",A5104047094,Mike Kelley,middle,0
CVPR,2017,W3201385869,"1I/'Oumuamua is Hot: Imaging, Spectroscopy and Search of Meteor Activity",A5049825577,Peter Brown,last,0
CVPR,2017,W3025952141,$Σ^*_{1/2^-}(1380)$ in the $Λ^+_c \to ηπ^+ Λ$ decay,A5061917250,Ju-Jun Xie,first,0
CVPR,2017,W3025952141,$Σ^*_{1/2^-}(1380)$ in the $Λ^+_c \to ηπ^+ Λ$ decay,A5027457123,Li‐Sheng Geng,last,0
CVPR,2017,W2754228075,$L^\infty$-admissibility for analytic semigroups and applications to input-to-state stability,A5082176398,Birgit Jacob,first,0
CVPR,2017,W2754228075,$L^\infty$-admissibility for analytic semigroups and applications to input-to-state stability,A5011609914,Felix L. Schwenninger,middle,0
CVPR,2017,W2754228075,$L^\infty$-admissibility for analytic semigroups and applications to input-to-state stability,A5041102285,Hans Zwart,last,0
FOCS,2002,W2292841976,My sense of spiritual self: a qualitative study of role-related adult spiritual identity,A5071687867,Chris Kiesling,first,0
FOCS,2002,W593576149,"Speaker, Tech law students discuss right to decide issue",A5060647099,Brittany Barrientos,first,0
FOCS,2002,W79675383,Color and after-image experiences,A5080900102,Eric Kevin Carter,first,0
FOCS,2003,W1970149677,Deterministic versus nondeterministic time and lower bound problems,A5052202085,Richard E. Stearns,first,3
FOCS,2003,W2027173239,A foundation for designing deadlock-free routing algorithms in wormhole networks,A5059299639,D.N. Jayasimha,first,9
FOCS,2003,W2027173239,A foundation for designing deadlock-free routing algorithms in wormhole networks,A5085222174,Loren Schwiebert,middle,9
FOCS,2003,W2027173239,A foundation for designing deadlock-free routing algorithms in wormhole networks,A5113452421,D. Manivannan,middle,9
FOCS,2003,W2027173239,A foundation for designing deadlock-free routing algorithms in wormhole networks,A5038424355,Jeff A. May,last,9
FOCS,2003,W1981203901,Why haven't more quantum algorithms been found?,A5020744800,Peter W. Shor,first,89
FOCS,2004,W2016973429,Incremental Clustering and Dynamic Information Retrieval,A5071016611,Moses Charikar,first,234
FOCS,2004,W2016973429,Incremental Clustering and Dynamic Information Retrieval,A5036503505,Chandra Chekuri,middle,234
FOCS,2004,W2016973429,Incremental Clustering and Dynamic Information Retrieval,A5109192583,Tomás Feder,middle,234
FOCS,2004,W2016973429,Incremental Clustering and Dynamic Information Retrieval,A5112649653,Rajeev Motwani,last,234
FOCS,2004,W2042276676,On Multidimensional Packing Problems,A5036503505,Chandra Chekuri,first,207
FOCS,2004,W2042276676,On Multidimensional Packing Problems,A5039619350,Sanjeev Khanna,last,207
FOCS,2004,W2013470587,"Fast, Distributed Approximation Algorithms for Positive Linear Programming with Applications to Flow Control",A5111723795,Yair Bartal,first,34
FOCS,2004,W2013470587,"Fast, Distributed Approximation Algorithms for Positive Linear Programming with Applications to Flow Control",A5103066327,John W. Byers,middle,34
FOCS,2004,W2013470587,"Fast, Distributed Approximation Algorithms for Positive Linear Programming with Applications to Flow Control",A5105124259,Danny Raz,last,34
FOCS,2008,W2091858563,Aggregating inconsistent information,A5033770678,Nir Ailon,first,624
FOCS,2008,W2091858563,Aggregating inconsistent information,A5071016611,Moses Charikar,middle,624
FOCS,2008,W2091858563,Aggregating inconsistent information,A5056131799,Alantha Newman,last,624
FOCS,2008,W1997147068,Computing correlated equilibria in multi-player games,A5103200572,Christos H. Papadimitriou,first,295
FOCS,2008,W1997147068,Computing correlated equilibria in multi-player games,A5022886322,Tim Roughgarden,last,295
FOCS,2008,W1983524017,XPath satisfiability in the presence of DTDs,A5037774973,Michael Benedikt,first,151
FOCS,2008,W1983524017,XPath satisfiability in the presence of DTDs,A5070565287,Wenfei Fan,middle,151
FOCS,2008,W1983524017,XPath satisfiability in the presence of DTDs,A5087587379,Floris Geerts,last,151
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5048852859,S. Yu. Medvedev,first,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5086844548,А. А. Иванов,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5082164627,А. А. Мартынов,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5112022255,Yu.Yu. Poshekhonov,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5072884282,Yves Martin,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5110067433,J.M. Moret,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5035009100,Francesco Piras,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5029941221,Andreas Pitzschke,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5062733974,A. Pochelon,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5053379085,H. Reimerdes,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5044980082,O. Sauter,middle,0
FOCS,2011,W2170727514,Advanced shaping and stability limits in the TCV tokamak,A5003336244,L. Ṽillard,last,0
FOCS,2011,W2243518360,An Interactive Performance-Based Expert System for Daylighting Design,A5017722636,Jaime L. Gagne,first,0
FOCS,2011,W2243518360,An Interactive Performance-Based Expert System for Daylighting Design,A5111484611,Marilyne Andersen,last,0
FOCS,2011,W2126339569,A New Method to Explore Conformal Field Theories in Any Dimension,A5059875369,Alessandro Vichi,first,11
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5113596454,Cheng-Hsiung Huang,first,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5026741068,Decai Yu,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5074325217,Albert Chin,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5101402614,Chenqi Wu,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5044560262,W.J. Chen,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5020260274,Chunxiang Zhu,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5016106696,M. F. Li,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5033875883,Byung Jin Cho,middle,33
FSE,2003,W1489112040,Fully Silicided NiSi and Germanided NiGe Dual Gates on SiO 2/Si and Al 2O 3/Ge-On-Insulator MOSFETs,A5111603661,Dim Lee Kwong,last,33
FSE,2003,W191801797,Wireless Propagation in Non Line of Sight Urban Areas using Uniform Theory of Diffraction,A5013335871,Grant Ellis,first,0
FSE,2007,W1710335252,Interview with UK Mediator Michael Leathes,A5044011754,Nadja Marie Alexander,first,0
FSE,2007,W1601277454,Game-Theoretic Approaches for Complex Systems Optimization,A5102899461,Robert L. Smith,first,1
FSE,2007,W1601277454,Game-Theoretic Approaches for Complex Systems Optimization,A5002102744,Michael P. Wellman,middle,1
FSE,2007,W1601277454,Game-Theoretic Approaches for Complex Systems Optimization,A5064932423,Shih-Fen Cheng,last,1
FSE,2007,W1581382269,Can a Legislative Assembly Function Without an Executive Government Under the Indian Constitution,A5056361709,Shubhankar Dam,first,1
FSE,2014,W2403118901,"(<i>k</i>,<i>l</i>)-Unambiguity and Quasi-Deterministic Structures",A5006550805,Pascal Caron,first,0
FSE,2014,W2403118901,"(<i>k</i>,<i>l</i>)-Unambiguity and Quasi-Deterministic Structures",A5038635495,Marianne Flouret,middle,0
FSE,2014,W2403118901,"(<i>k</i>,<i>l</i>)-Unambiguity and Quasi-Deterministic Structures",A5026435500,Ludovic Mignot,last,0
FSE,2014,W2289878533,$C^{1+\sigma}$-regularity for non-local elliptic HJB equations with critical fractional diffusion,A5003625306,Imran H. Biswas,first,0
FSE,2014,W2289878533,$C^{1+\sigma}$-regularity for non-local elliptic HJB equations with critical fractional diffusion,A5102882221,Indranil Chowdhury,last,0
FSE,2014,W3003413779,$γ^\ast N \to N(1710)$ transition at high momentum transfer,A5010720860,G. Ramalho,first,0
FSE,2014,W3003413779,$γ^\ast N \to N(1710)$ transition at high momentum transfer,A5082398034,K. Tsushima,last,0
FSE,2015,W2271092469,"Amnésie historique et sociale au ""Marienland""",A5081029231,Denis Scuto,first,0
FSE,2015,W1013750804,A World without Fathers? : Fictions of Authority around 1920,A5043479090,Oliver Kohns,first,0
FSE,2016,W2511911321,$E_6$ and a 750 GeV Di-photon Resonance,A5019394715,A. Joglekar,first,0
FSE,2016,W2511911321,$E_6$ and a 750 GeV Di-photon Resonance,A5103365288,Jonathan L. Rosner,last,0
FSE,2016,W2524787313,A comparative study of social network classifiers for predicting churn in the telecommunication industry,A5089062610,María Óskarsdóttir,first,17
FSE,2016,W2524787313,A comparative study of social network classifiers for predicting churn in the telecommunication industry,A5011142751,Cristián Bravo,middle,17
FSE,2016,W2524787313,A comparative study of social network classifiers for predicting churn in the telecommunication industry,A5075484247,Wouter Verbeke,middle,17
FSE,2016,W2524787313,A comparative study of social network classifiers for predicting churn in the telecommunication industry,A5072930694,Carlos Sarraute,middle,17
FSE,2016,W2524787313,A comparative study of social network classifiers for predicting churn in the telecommunication industry,A5081225515,Bart Baesens,middle,17
FSE,2016,W2524787313,A comparative study of social network classifiers for predicting churn in the telecommunication industry,A5076581659,Jan Vanthienen,last,17
FSE,2016,W3032176689,A BCMP Network Approach to Modeling and Controlling Autonomous Mobility-on-Demand Systems,A5021358047,Ramón Iglesias,first,0
FSE,2016,W3032176689,A BCMP Network Approach to Modeling and Controlling Autonomous Mobility-on-Demand Systems,A5065789205,Federico Rossi,middle,0
FSE,2016,W3032176689,A BCMP Network Approach to Modeling and Controlling Autonomous Mobility-on-Demand Systems,A5026678321,Rick Zhang,middle,0
FSE,2016,W3032176689,A BCMP Network Approach to Modeling and Controlling Autonomous Mobility-on-Demand Systems,A5050003000,Marco Pavone,last,0
FSE,2017,W2620299936,(LaTiO$_3$)$_n$/(LaVO$_3$)$_n$ as a model system for unconventional charge transfer and polar metallicity,A5073275117,Yakui Weng,first,0
FSE,2017,W2620299936,(LaTiO$_3$)$_n$/(LaVO$_3$)$_n$ as a model system for unconventional charge transfer and polar metallicity,A5100343061,Junjie Zhang,middle,0
FSE,2017,W2620299936,(LaTiO$_3$)$_n$/(LaVO$_3$)$_n$ as a model system for unconventional charge transfer and polar metallicity,A5049519363,Bin Gao,middle,0
FSE,2017,W2620299936,(LaTiO$_3$)$_n$/(LaVO$_3$)$_n$ as a model system for unconventional charge transfer and polar metallicity,A5077137558,Shuai Dong,last,0
FSE,2017,W2568420557,A (2 + ϵ)-approximation for maximum weight matching in the semi-streaming model,A5025101185,Ami Paz,first,36
FSE,2017,W2568420557,A (2 + ϵ)-approximation for maximum weight matching in the semi-streaming model,A5067916743,Gregory Schwartzman,last,36
FSE,2017,W2972670050,"(2+1)-dimensional interface dynamics: mixing time, hydrodynamic limit\n and Anisotropic KPZ growth",A5012730394,Fabio Lucio Toninelli,first,8
ICCV,2001,W4245679200,Guest Editors' Introduction,A5085127350,Peter Johansen,first,0
ICCV,2001,W4245679200,Guest Editors' Introduction,A5059045166,Bjarne Kjær Ersbøll,last,0
ICCV,2001,W1484063704,Constructing a Multivalued Representation for View Synthesis,A5109929091,Nelson L. Chang,first,15
ICCV,2001,W1484063704,Constructing a Multivalued Representation for View Synthesis,A5008034417,Avideh Zakhor,last,15
ICCV,2001,W1598351315,Catadioptric Stereo Using Planar Mirrors,A5044731451,J. Gluckman,first,100
ICCV,2001,W1598351315,Catadioptric Stereo Using Planar Mirrors,A5051975921,Shree K. Nayar,last,100
ICCV,2003,W2163387321,Multiscale Medial Loci and Their Properties,A5056585168,Stephen M. Pizer,first,174
ICCV,2003,W2163387321,Multiscale Medial Loci and Their Properties,A5033570386,Kaleem Siddiqi,middle,174
ICCV,2003,W2163387321,Multiscale Medial Loci and Their Properties,A5101830775,Gábor Székely,middle,174
ICCV,2003,W2163387321,Multiscale Medial Loci and Their Properties,A5048285002,James Damon,middle,174
ICCV,2003,W2163387321,Multiscale Medial Loci and Their Properties,A5012924253,Steven W. Zucker,last,174
ICCV,2003,W1581269121,Modeling Visual Patterns by Integrating Descriptive and Generative Methods,A5018795232,Cheng-en Guo,first,70
ICCV,2003,W1581269121,Modeling Visual Patterns by Integrating Descriptive and Generative Methods,A5034228010,Song‐Chun Zhu,middle,70
ICCV,2003,W1581269121,Modeling Visual Patterns by Integrating Descriptive and Generative Methods,A5101780958,Ying Wu,last,70
ICCV,2003,W1565961108,Algebraic and PDE Approaches for Lattice Scale-Spaces with Global Constraints,A5106182541,Petros Maragos,first,19
ICCV,2017,W2590044014,"""Soulier” et la résurgence de l’auteur",A5002296631,Franck Macrez,first,0
ICCV,2017,W2889712604,""" Sentient Matter: Sight and Sound in P. B. Shelley's Last Poems"" .",A5112735193,Sophie Laniel-Musitelli,first,0
ICCV,2017,W4406076540,"""Comienzan su obra los gusanos"" o el tardofranquismo visto desde la perspectiva republicana de José Bergamin",A5000827846,Iván López Cabello,first,0
ICML,2006,W2620466028,Bee diversity and plant-pollinator interactions in fragmented landscapes,A5053128729,Ingolf Steffan‐Dewenter,first,104
